id,title,genres,overview,cast,director,release_date,popularity,vote_average,vote_count,poster_url
278154,"adventure, animation, family, comedy, science fiction","Adventure, Animation, Family, Comedy, Science Fiction","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.","Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott","Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott","Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott",9.6398,6.114,4841,"Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott"
105825,"horror, drama, fantasy","Horror, Drama, Fantasy","A wanderer meets a monk with magical powers and becomes entranced by a mural of exquisite dancing women. He enters the painting, unaware of the conspiracy behind it, and must rescue the women who are trapped within.","Pauline Chan Bo-Lin, Shing Fui-On, Kenny Wong Tak-Ban, Chik King-Man, 张京花","Pauline Chan Bo-Lin, Shing Fui-On, Kenny Wong Tak-Ban, Chik King-Man, 张京花","Pauline Chan Bo-Lin, Shing Fui-On, Kenny Wong Tak-Ban, Chik King-Man, 张京花",12.7829,5.5,30,"Pauline Chan Bo-Lin, Shing Fui-On, Kenny Wong Tak-Ban, Chik King-Man, 张京花"
854,"romance, comedy, crime, fantasy","Romance, Comedy, Crime, Fantasy","Stanley Ipkiss, an insecure banker who has lost his zest for life stumbles upon an ancient mask, that turns him into a confident suave cartoon-like character who upsets his ordinary life.","Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni","Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni","Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni",12.479,6.978,11122,"Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni"
615457,"action, thriller","Action, Thriller","Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.","Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd, Michael Ironside","Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd, Michael Ironside","Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd, Michael Ironside",12.8104,7.882,8163,"Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd, Michael Ironside"
866398,"action, crime, thriller","Action, Crime, Thriller",One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,"Jason Statham, Emmy Raver-Lampman, Josh Hutcherson, Jeremy Irons, Bobby Naderi","Jason Statham, Emmy Raver-Lampman, Josh Hutcherson, Jeremy Irons, Bobby Naderi","Jason Statham, Emmy Raver-Lampman, Josh Hutcherson, Jeremy Irons, Bobby Naderi",12.1773,7.245,4092,"Jason Statham, Emmy Raver-Lampman, Josh Hutcherson, Jeremy Irons, Bobby Naderi"
1328803,"action, war, thriller, history","Action, War, Thriller, History",British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,"Scott Adkins, Peter Shinkoda, Michael Copon, Gabbi Garcia, Michael Rene Walton","Scott Adkins, Peter Shinkoda, Michael Copon, Gabbi Garcia, Michael Rene Walton","Scott Adkins, Peter Shinkoda, Michael Copon, Gabbi Garcia, Michael Rene Walton",12.4831,7.122,164,"Scott Adkins, Peter Shinkoda, Michael Copon, Gabbi Garcia, Michael Rene Walton"
809,"animation, family, comedy, fantasy, romance","Animation, Family, Comedy, Fantasy, Romance","Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas",12.6319,7.31,13301,"Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas"
510,drama,Drama,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.","Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield","Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield","Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield",12.504,8.412,11310,"Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield"
1428862,"thriller, drama","Thriller, Drama","Little Lide disappears in the forest while her family packs up their home. As a fire breaks out, her mother must race to reach her before the flames do.","Belén Cuesta, Enric Auquer, Candela Martínez, Joaquín Furriel, Diana Gómez","Belén Cuesta, Enric Auquer, Candela Martínez, Joaquín Furriel, Diana Gómez","Belén Cuesta, Enric Auquer, Candela Martínez, Joaquín Furriel, Diana Gómez",11.9399,6.47,116,"Belén Cuesta, Enric Auquer, Candela Martínez, Joaquín Furriel, Diana Gómez"
562,"action, thriller","Action, Thriller","NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office's Christmas Party, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.","Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson","Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson","Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson",12.4151,7.807,12135,"Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson"
1422,"drama, thriller, crime","Drama, Thriller, Crime","To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen",13.0738,8.159,16008,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen"
786892,"action, science fiction, adventure","Action, Science Fiction, Adventure","As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.","Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Alyla Browne, George Shevtsov","Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Alyla Browne, George Shevtsov","Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Alyla Browne, George Shevtsov",11.4841,7.453,4737,"Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Alyla Browne, George Shevtsov"
9502,"animation, family, comedy, action, drama","Animation, Family, Comedy, Action, Drama","Chosen by prophecy but doubted by all, Po is an unlikely Dragon Warrior—a clumsy panda thrust into the world of kung fu as a deadly enemy threatens the Valley of Peace. Under reluctant guidance by Master Shifu and the Furious Five, Po must embrace who he is to unlock the power that no scroll can teach.","Jack Black, Angelina Jolie, Dustin Hoffman, Ian McShane, Jackie Chan","Jack Black, Angelina Jolie, Dustin Hoffman, Ian McShane, Jackie Chan","Jack Black, Angelina Jolie, Dustin Hoffman, Ian McShane, Jackie Chan",12.6642,7.316,12488,"Jack Black, Angelina Jolie, Dustin Hoffman, Ian McShane, Jackie Chan"
1205225,"horror, thriller, action","Horror, Thriller, Action","A group of friends attempt to escape the city after an outbreak of demon-possessions. The friends seek shelter in an abandoned church, but their plans for escape are ruined when one of them becomes possessed.","Rae Olivier, Daniel Annone, Jarrod Beck, Marquita Goings, Morgan Robertson","Rae Olivier, Daniel Annone, Jarrod Beck, Marquita Goings, Morgan Robertson","Rae Olivier, Daniel Annone, Jarrod Beck, Marquita Goings, Morgan Robertson",11.4892,5.892,37,"Rae Olivier, Daniel Annone, Jarrod Beck, Marquita Goings, Morgan Robertson"
1091,"horror, mystery, science fiction","Horror, Mystery, Science Fiction",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,"Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon, Keith David","Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon, Keith David","Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon, Keith David",12.4656,8.067,7794,"Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon, Keith David"
583198,drama,Drama,"In a former mining town in North Ossetia, a young woman struggles to escape the stifling hold of the family she loves as much as she rejects.","Milana Aguzarova, Alik Karaev, Soslan Khugaev, Khetag Bibilov, Arsen Khetagurov","Milana Aguzarova, Alik Karaev, Soslan Khugaev, Khetag Bibilov, Arsen Khetagurov","Milana Aguzarova, Alik Karaev, Soslan Khugaev, Khetag Bibilov, Arsen Khetagurov",11.9856,6.4,47,"Milana Aguzarova, Alik Karaev, Soslan Khugaev, Khetag Bibilov, Arsen Khetagurov"
694,"horror, thriller","Horror, Thriller","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.","Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson","Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson","Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson",12.0044,8.205,18730,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson"
423,"drama, war","Drama, War","The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.","Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox","Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox","Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox",13.1823,8.376,10007,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox"
384018,"action, adventure, comedy","Action, Adventure, Comedy","Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren",10.7189,6.834,7683,"Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren"
39254,"action, science fiction, drama","Action, Science Fiction, Drama","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie",11.8125,7.068,8984,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie"
1072699,"action, crime, thriller","Action, Crime, Thriller","In the wake of murder, new Furioza leader Golden claims the reins of his violent and formidable hooligan gang and takes on a new focus across borders.","Mateusz Damięcki, Szymon Bobrowski, Pola Gonciarz, Weronika Książkiewicz-Nathaniel, Łukasz Simlat","Mateusz Damięcki, Szymon Bobrowski, Pola Gonciarz, Weronika Książkiewicz-Nathaniel, Łukasz Simlat","Mateusz Damięcki, Szymon Bobrowski, Pola Gonciarz, Weronika Książkiewicz-Nathaniel, Łukasz Simlat",11.737,6.467,91,"Mateusz Damięcki, Szymon Bobrowski, Pola Gonciarz, Weronika Książkiewicz-Nathaniel, Łukasz Simlat"
150689,"romance, fantasy, family, drama","Romance, Fantasy, Family, Drama","When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","Lily James, Cate Blanchett, Richard Madden, Stellan Skarsgård, Holliday Grainger","Lily James, Cate Blanchett, Richard Madden, Stellan Skarsgård, Holliday Grainger","Lily James, Cate Blanchett, Richard Madden, Stellan Skarsgård, Holliday Grainger",11.1328,6.8,7354,"Lily James, Cate Blanchett, Richard Madden, Stellan Skarsgård, Holliday Grainger"
1724,"science fiction, action, adventure","Science Fiction, Action, Adventure","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson","Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson","Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson",10.9525,6.232,12573,"Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson"
489,drama,Drama,"Will Hunting is a headstrong, working-class genius who is failing the lessons of life. After one too many run-ins with the law, Will's last chance is a psychology professor, who might be the only man who can reach him.","Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver","Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver","Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver",10.8519,8.2,13655,"Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver"
284053,"action, science fiction, comedy","Action, Science Fiction, Comedy","Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.","Chris Hemsworth, Mark Ruffalo, Tom Hiddleston, Cate Blanchett, Idris Elba","Chris Hemsworth, Mark Ruffalo, Tom Hiddleston, Cate Blanchett, Idris Elba","Chris Hemsworth, Mark Ruffalo, Tom Hiddleston, Cate Blanchett, Idris Elba",14.3575,7.6,21842,"Chris Hemsworth, Mark Ruffalo, Tom Hiddleston, Cate Blanchett, Idris Elba"
1198984,"horror, thriller","Horror, Thriller","After a catastrophic military disaster, the dead don't just rise - they hunt. Ava searches for her missing husband, but what she finds is far more terrifying.","Daisy Ridley, Brenton Thwaites, Mark Coles Smith, Matt Whelan, Chloe Hurst","Daisy Ridley, Brenton Thwaites, Mark Coles Smith, Matt Whelan, Chloe Hurst","Daisy Ridley, Brenton Thwaites, Mark Coles Smith, Matt Whelan, Chloe Hurst",11.7999,6.1,143,"Daisy Ridley, Brenton Thwaites, Mark Coles Smith, Matt Whelan, Chloe Hurst"
1064213,"drama, comedy, romance","Drama, Comedy, Romance","A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.","Mikey Madison, Mark Eydelshteyn, Yura Borisov, Karren Karagulian, Vache Tovmasyan","Mikey Madison, Mark Eydelshteyn, Yura Borisov, Karren Karagulian, Vache Tovmasyan","Mikey Madison, Mark Eydelshteyn, Yura Borisov, Karren Karagulian, Vache Tovmasyan",14.3377,7.062,3049,"Mikey Madison, Mark Eydelshteyn, Yura Borisov, Karren Karagulian, Vache Tovmasyan"
507086,"adventure, action, science fiction","Adventure, Action, Science Fiction","Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.","Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill, Jeff Goldblum","Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill, Jeff Goldblum","Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill, Jeff Goldblum",11.2043,6.605,6955,"Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill, Jeff Goldblum"
718930,"action, comedy, thriller","Action, Comedy, Thriller","Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.","Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry, Andrew Koji","Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry, Andrew Koji","Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry, Andrew Koji",11.6999,7.412,7362,"Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry, Andrew Koji"
257211,comedy,Comedy,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.","Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm, JoJo Kushner","Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm, JoJo Kushner","Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm, JoJo Kushner",10.2865,7.226,7231,"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm, JoJo Kushner"
1241436,"war, action","War, Action","A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.","D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis, Kit Connor, Finn Bennett","D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis, Kit Connor, Finn Bennett","D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis, Kit Connor, Finn Bennett",11.5263,7.074,1370,"D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis, Kit Connor, Finn Bennett"
444796,"drama, action","Drama, Action","A down and out all girl race team, Maximum Thrust, hires a sexy newbie street racer, Bekka (Beverly Lynne), in hopes of saving a failing business and salvaging street creds and respect. The action is fast and furious on and off the track when Bekka is seduced by a rival racer, Junior Sloan. When it is discovered Junior intends on destroying Maximum Thrust, even if it means killing the driver, Bekka reunites with the team. With friends and lovers helping, the women of Maximum Thrust build an awesome street racing machine and lay it all on the line when they challenge Junior to a race at ""Street Wars."" It is a high octane battle where Bekka blows by Junior and stops him on the track. Using intimate information, Bekka and the team have Junior arrested and the team reigns as the Street Wars champions.","Beverly Lynne, Aaron Brumfield, Robyn Hyden, Akira Lane, Nicole Oring","Beverly Lynne, Aaron Brumfield, Robyn Hyden, Akira Lane, Nicole Oring","Beverly Lynne, Aaron Brumfield, Robyn Hyden, Akira Lane, Nicole Oring",6.6398,3.4,7,"Beverly Lynne, Aaron Brumfield, Robyn Hyden, Akira Lane, Nicole Oring"
10191,"fantasy, adventure, animation, family","Fantasy, Adventure, Animation, Family","As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill",10.8177,7.856,14215,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill"
4248,comedy,Comedy,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.","Anna Faris, Regina Hall, Marlon Wayans, Shawn Wayans, Christopher Masterson","Anna Faris, Regina Hall, Marlon Wayans, Shawn Wayans, Christopher Masterson","Anna Faris, Regina Hall, Marlon Wayans, Shawn Wayans, Christopher Masterson",11.1117,5.812,5063,"Anna Faris, Regina Hall, Marlon Wayans, Shawn Wayans, Christopher Masterson"
1430,"documentary, drama","Documentary, Drama","This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.","Michael Moore, George H. W. Bush, George W. Bush, Charlton Heston, Jacobo Árbenz","Michael Moore, George H. W. Bush, George W. Bush, Charlton Heston, Jacobo Árbenz","Michael Moore, George H. W. Bush, George W. Bush, Charlton Heston, Jacobo Árbenz",14.0323,7.509,1673,"Michael Moore, George H. W. Bush, George W. Bush, Charlton Heston, Jacobo Árbenz"
640,"drama, crime","Drama, Crime","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye","Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye","Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye",11.975,7.977,16893,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye"
9806,"action, adventure, animation, family","Action, Adventure, Animation, Family","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee","Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee","Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee",11.8021,7.721,18727,"Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee"
598,"drama, crime","Drama, Crime","In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.","Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen","Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen","Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen",13.0848,8.429,8075,"Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen"
744,"action, drama, romance","Action, Drama, Romance","For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.","Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt","Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt","Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt",11.7845,7.059,9414,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt"
135397,"action, adventure, science fiction, thriller","Action, Adventure, Science Fiction, Thriller","Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins","Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins","Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins",11.4805,6.699,21422,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins"
68726,"action, science fiction, adventure","Action, Science Fiction, Adventure","Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.","Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr.","Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr.","Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr.",11.1241,6.918,13216,"Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr."
1579,"action, drama, history","Action, Drama, History","Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.","Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena, Iazua Larios, Antonio Monroy","Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena, Iazua Larios, Antonio Monroy","Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena, Iazua Larios, Antonio Monroy",12.0148,7.595,6150,"Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena, Iazua Larios, Antonio Monroy"
652,"war, action, history","War, Action, History","In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.","Brad Pitt, Orlando Bloom, Eric Bana, Brian Cox, Sean Bean","Brad Pitt, Orlando Bloom, Eric Bana, Brian Cox, Sean Bean","Brad Pitt, Orlando Bloom, Eric Bana, Brian Cox, Sean Bean",12.8381,7.169,10915,"Brad Pitt, Orlando Bloom, Eric Bana, Brian Cox, Sean Bean"
580489,"science fiction, action, adventure","Science Fiction, Action, Adventure","After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.","Tom Hardy, Woody Harrelson, Michelle Williams, Naomie Harris, Reid Scott","Tom Hardy, Woody Harrelson, Michelle Williams, Naomie Harris, Reid Scott","Tom Hardy, Woody Harrelson, Michelle Williams, Naomie Harris, Reid Scott",10.4268,6.748,11079,"Tom Hardy, Woody Harrelson, Michelle Williams, Naomie Harris, Reid Scott"
